Ensembl_ID,GeneSymbol,Description,EntrezID,Biotype,Human_Ensembl_ID,Human_GeneSymbol,Human_Entrez_ID,Tibia_activity,Tibia_mean_FPKM,Femur_activity,Femur_mean_FPKM,Humerus_activity,Humerus_mean_FPKM,Active_tissue_number,InVitro_active_osteocytes,LaserCaptured_active_osteocytes,CollagenaseDigested_active_osteocytes,Female4_activity,Female4_mean_FPKM,Female10_activity,Female10_mean_FPKM,Female16_activity,Female16_mean_FPKM,Female26_activity,Female26_mean_FPKM,Male4_activity,Male4_mean_FPKM,Male10_activity,Male10_mean_FPKM,Male16_activity,Male16_mean_FPKM,Male26_activity,Male26_mean_FPKM,Skeletal_maturation_cluster,Skeletal_maturation_cluster_corr,Skeletal_maturation_cluster_corr_pval,Osteocyte_activity,Osteocyte_mean_FPKM,Osteocyte_marrow_activity,Osteocyte_marrow_mean_FPKM,LFC,LFC_CI_Upper,LFC_CI_Lower,Above_threshold,Ayturk_muscle,Ayturk_marrow,Ayturk_blood,Ayturk_contaminant,Osteocyte_transcriptome,Osteocyte_transcriptome_signature,Total_gene_universe,Osteocyte_Tau,Skeletal_GO_Term,Skeletal_MP_Term,Skeletal_annotation,IDGSW3_Day3_mean_CPM,IDGSW3_Day14_mean_CPM,IDGSW3_Day35_mean_CPM,IDGSW3_cluster,OBCD_phenotype
ENSMUSG00000029838,Ptn,pleiotrophin [Source:MGI Symbol;Acc:MGI:97804],19242,protein_coding,ENSG00000105894,PTN,5764,8,4.97875,8,3.735,8,10.69375,7,TRUE,FALSE,TRUE,5,41.124,5,34.416,5,22.078,5,5.374,5,53.074,5,31.312,5,11.296,5,16.434,black,0.8915269,1.22E-14,5,12.124,1,0.388,4.766751,6.170141,3.363361,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.287,"GO:0001503, GO:0030282",FALSE,TRUE,41621.67,31503.33,4769,Early expression,FALSE
ENSMUSG00000030616,Sytl2,synaptotagmin-like 2 [Source:MGI Symbol;Acc:MGI:1933366],83671,protein_coding,ENSG00000137501,SYTL2,54843,8,19.39125,8,16.25875,8,19.74875,9,TRUE,TRUE,TRUE,5,22.956,5,20.776,5,17.374,5,13.26,5,24.93,5,20.534,5,14.456,5,14.882,black,0.8912256,1.28E-14,5,20.138,5,1.424,3.765419,4.125277,3.40556,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.698,NA,FALSE,FALSE,3321,1263,1170.33,Early expression,FALSE
ENSMUSG00000020218,Wif1,Wnt inhibitory factor 1 [Source:MGI Symbol;Acc:MGI:1344332],24117,protein_coding,ENSG00000156076,WIF1,11197,8,103.8588,8,77.1625,8,104.3525,6,TRUE,TRUE,TRUE,5,142.122,5,108.726,5,82.244,5,70.03,5,128.078,5,104.408,5,79.736,5,60.838,brown,0.8909334,1.35E-14,5,135.692,5,9.242,3.895034,4.246336,3.543733,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.9,NA,FALSE,FALSE,0,3.33,358.33,Maturation,FALSE
ENSMUSG00000057614,Gnai1,"guanine nucleotide binding protein (G protein), alpha inhibiting 1 [Source:MGI Symbol;Acc:MGI:95771]",14677,protein_coding,ENSG00000127955,GNAI1,2770,8,20.385,8,20.55125,8,18.3925,12,TRUE,FALSE,TRUE,5,21.34,5,18.548,5,14.158,5,13.684,5,21.382,5,16.918,5,13.714,5,10.494,brown,0.8907748,1.38E-14,5,16.968,5,2.014,3.083858,3.738835,2.428882,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.291,NA,FALSE,FALSE,8.33,24,140.33,Maturation,FALSE
ENSMUSG00000022440,C1qtnf6,C1q and tumor necrosis factor related protein 6 [Source:MGI Symbol;Acc:MGI:1919959],72709,protein_coding,ENSG00000133466,C1QTNF6,114904,8,48.07125,8,38.49625,8,35.4575,10,TRUE,TRUE,TRUE,5,75.36,5,54.806,5,37.258,5,24.08,5,92.88,5,50.41,5,29.96,5,20.572,brown,0.8907518,1.39E-14,5,35.746,5,4.446,2.923182,3.620443,2.22592,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.796,NA,FALSE,FALSE,1598,2175,1588.67,Maturation,FALSE
ENSMUSG00000028339,Col15a1,"collagen, type XV, alpha 1 [Source:MGI Symbol;Acc:MGI:88449]",12819,protein_coding,ENSG00000204291,COL15A1,1306,8,31.71125,8,26.565,8,23.95625,12,TRUE,FALSE,FALSE,5,42.884,5,39.654,5,26.798,5,19.584,5,45.212,5,31.5,5,20.68,5,21.44,brown,0.8906648,1.41E-14,5,26.326,5,2.728,3.923724,4.606026,3.241422,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.342,NA,FALSE,FALSE,33.67,94,1326.33,Maturation,FALSE
ENSMUSG00000062542,Syt9,synaptotagmin IX [Source:MGI Symbol;Acc:MGI:1926373],60510,protein_coding,ENSG00000170743,SYT9,143425,8,1.97125,8,1.79625,8,1.89375,4,TRUE,FALSE,TRUE,5,3.128,5,2.38,5,1.702,5,1.514,5,2.78,5,2.598,5,1.696,5,2.096,black,0.8905702,1.43E-14,5,2.014,0,0.368,2.425327,3.002549,1.848106,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.205,NA,FALSE,FALSE,18,11.33,39,Maturation,FALSE
ENSMUSG00000028197,Col24a1,"collagen, type XXIV, alpha 1 [Source:MGI Symbol;Acc:MGI:1918605]",71355,protein_coding,NA,NA,NA,8,60.9,8,49.895,8,46.79,3,TRUE,FALSE,TRUE,5,61.406,5,57.682,5,48.296,5,32.924,5,64.748,5,44.632,5,36.16,5,25.144,brown,0.8896121,1.67E-14,5,57.504,5,1.554,4.829114,5.235243,4.422985,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.958,NA,FALSE,FALSE,1578.67,4072.67,1854.67,Maturation,FALSE
ENSMUSG00000052353,Cemip,"cell migration inducing protein, hyaluronan binding [Source:MGI Symbol;Acc:MGI:2443629]",80982,protein_coding,ENSG00000103888,CEMIP,57214,8,11.5825,8,9.79125,8,9.8375,3,TRUE,FALSE,TRUE,5,20.612,5,14.024,5,12.724,5,8.062,5,22.352,5,11.952,5,7.41,5,5.38,brown,0.8894193,1.73E-14,5,8.812,4,0.682,3.874586,4.527622,3.221549,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.917,NA,FALSE,FALSE,973.67,657.33,665.67,Maturation,FALSE
ENSMUSG00000024909,Efemp2,epidermal growth factor-containing fibulin-like extracellular matrix protein 2 [Source:MGI Symbol;Acc:MGI:1891209],58859,protein_coding,ENSG00000172638,EFEMP2,30008,8,34.65875,8,32.08875,8,33.985,12,TRUE,TRUE,TRUE,5,44.904,5,34.342,5,33.212,5,33.078,5,45.872,5,36.028,5,28.9,5,27.63,brown,0.8883706,2.05E-14,5,35.454,5,6.918,2.714786,2.987334,2.442239,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.422,NA,FALSE,FALSE,2870.67,2304.67,1453.67,Early expression,FALSE
ENSMUSG00000025489,Ifitm5,interferon induced transmembrane protein 5 [Source:MGI Symbol;Acc:MGI:1934923],73835,protein_coding,ENSG00000206013,IFITM5,387733,8,57.62875,8,59.2225,8,52.645,4,TRUE,FALSE,TRUE,5,81.602,5,68.904,5,45.662,5,37.174,5,78.796,5,42.936,5,35.094,5,21.136,brown,0.8878228,2.24E-14,5,49.892,5,5.154,3.236232,4.134214,2.33825,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.983,"GO:0030282, GO:0030500, GO:0060349",TRUE,TRUE,3.67,2.67,220.33,Maturation,FALSE
ENSMUSG00000028082,Sh3d19,SH3 domain protein D19 [Source:MGI Symbol;Acc:MGI:1350923],NA,protein_coding,ENSG00000109686,SH3D19,152503,8,33.82625,8,28.14,8,34.35375,12,TRUE,FALSE,TRUE,5,28.282,5,36.146,5,30.09,5,26.702,5,28.322,5,34.608,5,27.544,5,32.81,black,0.8876533,2.30E-14,5,35.64,5,3.954,2.055038,2.326274,1.783802,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.5,NA,FALSE,FALSE,3239.68,6249,2946.69,Maturation,FALSE
ENSMUSG00000048388,Fam171b,"family with sequence similarity 171, member B [Source:MGI Symbol;Acc:MGI:2444579]",241520,protein_coding,ENSG00000144369,FAM171B,165215,8,4.02625,8,3.64625,8,3.98375,5,TRUE,TRUE,TRUE,5,6.128,5,5.704,5,4.306,5,2.788,5,6.45,5,5.352,5,2.986,5,3.768,black,0.8876227,2.31E-14,5,4.024,1,0.394,3.177684,3.951442,2.403926,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.28,NA,FALSE,FALSE,980.33,893.33,297,Early expression,FALSE
ENSMUSG00000020099,Unc5b,unc-5 homolog B (C. elegans) [Source:MGI Symbol;Acc:MGI:894703],107449,protein_coding,ENSG00000107731,UNC5B,219699,8,52.6325,8,44.335,8,45.70375,11,TRUE,FALSE,TRUE,5,62.53,5,45.43,5,45.388,5,38.324,5,62.762,5,43.312,5,42.512,5,36.104,brown,0.8875489,2.34E-14,5,57.364,5,3.55,3.960189,4.233483,3.686895,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.733,NA,FALSE,FALSE,428,690.33,1062.33,Maturation,FALSE
ENSMUSG00000042804,Gpr153,G protein-coupled receptor 153 [Source:MGI Symbol;Acc:MGI:1916157],100129,protein_coding,ENSG00000158292,GPR153,387509,8,17.0775,8,14.68875,8,15.555,11,TRUE,FALSE,TRUE,5,36.264,5,18.246,5,14.888,5,10.898,5,36.942,5,18.632,5,14.304,5,11.848,brown,0.8873426,2.41E-14,5,19.588,5,2.48,2.972094,3.344523,2.599666,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.655,NA,FALSE,FALSE,1171.33,1859.67,1370.67,Maturation,FALSE
ENSMUSG00000031375,Bgn,biglycan [Source:MGI Symbol;Acc:MGI:88158],12111,protein_coding,ENSG00000182492,BGN,633,8,1020.429,8,909.5725,8,1004.651,12,TRUE,TRUE,TRUE,5,880.316,5,879.866,5,753.024,5,686.796,5,891.42,5,807.318,5,682.132,5,588.682,brown,0.8871513,2.49E-14,5,896.54,5,118.74,2.952079,3.188819,2.71534,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.167,GO:0019800,TRUE,TRUE,8631.33,10383.33,9661,Maturation,TRUE
ENSMUSG00000030717,Nupr1,nuclear protein transcription regulator 1 [Source:MGI Symbol;Acc:MGI:1891834],56312,protein_coding,ENSG00000176046,NUPR1,26471,8,145.57,8,117.445,8,102.3175,11,TRUE,TRUE,TRUE,5,123.766,5,132.546,5,80.632,5,69.904,5,115.338,5,88.226,5,56.084,5,48.136,brown,0.8868024,2.63E-14,5,78.176,5,12.93,2.56411,2.986616,2.141605,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.345,NA,FALSE,FALSE,277.33,2159.67,8363.33,Maturation,FALSE
ENSMUSG00000042439,Zfp532,zinc finger protein 532 [Source:MGI Symbol;Acc:MGI:3036282],328977,protein_coding,ENSG00000074657,ZNF532,55205,8,25.0075,8,21.32625,8,23.01875,11,TRUE,TRUE,TRUE,5,22.874,5,21.426,5,23.296,5,20.85,5,23.676,5,25.206,5,20.63,5,20.892,black,0.8864737,2.77E-14,5,28.74,5,3.696,2.931588,3.170418,2.692759,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.5,NA,FALSE,FALSE,755.33,1340.33,623.33,Maturation,FALSE
ENSMUSG00000024242,Map4k3,mitogen-activated protein kinase kinase kinase kinase 3 [Source:MGI Symbol;Acc:MGI:2154405],225028,protein_coding,ENSG00000011566,MAP4K3,8491,8,22.77375,8,21.9575,8,20.88625,12,TRUE,TRUE,TRUE,5,21.128,5,18.56,5,16.264,5,16.32,5,20.61,5,17.43,5,16.614,5,15.708,brown,0.8852482,3.36E-14,5,16.05,5,4.18,1.938179,2.210829,1.665528,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.284,NA,FALSE,FALSE,3027.67,3060.33,1631,Early expression,FALSE
ENSMUSG00000035041,Creb3l3,cAMP responsive element binding protein 3-like 3 [Source:MGI Symbol;Acc:MGI:2384786],208677,protein_coding,ENSG00000060566,CREB3L3,84699,8,4.54625,8,4.24875,8,4.45375,1,TRUE,FALSE,FALSE,5,7.62,5,3.54,5,2.254,5,1.906,5,7.77,5,4.94,5,2.584,5,1.546,brown,0.8852504,3.36E-14,5,3.596,2,0.55,2.568276,3.44166,1.694892,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.294,NA,FALSE,FALSE,12.67,17.33,280.33,Maturation,FALSE
ENSMUSG00000024534,Sncaip,"synuclein, alpha interacting protein (synphilin) [Source:MGI Symbol;Acc:MGI:1915097]",NA,protein_coding,ENSG00000064692,SNCAIP,9627,8,4.26625,8,3.6425,8,4.7225,11,TRUE,FALSE,TRUE,5,9.664,5,10.448,5,7.882,5,5.738,5,11.84,5,9.856,5,5.542,5,7.042,black,0.8851128,3.43E-14,5,5.362,5,1.35,2.405717,2.968036,1.843398,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.483,NA,FALSE,FALSE,414.67,116.33,326.33,Maturation,FALSE
ENSMUSG00000022261,Sdc2,syndecan 2 [Source:MGI Symbol;Acc:MGI:1349165],15529,protein_coding,ENSG00000169439,SDC2,6383,8,44.47,8,28.565,8,39.37,12,TRUE,TRUE,TRUE,5,52.606,5,52.242,5,45.408,5,32.662,5,55.808,5,48.856,5,31.744,5,33.732,black,0.8848176,3.60E-14,5,32.9,5,4.46,2.886554,3.16358,2.609527,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.192,NA,FALSE,FALSE,14410.55,16134.95,6787.99,Early expression,FALSE
ENSMUSG00000032340,Neo1,neogenin [Source:MGI Symbol;Acc:MGI:1097159],18007,protein_coding,ENSG00000067141,NEO1,4756,8,30.1775,8,21.265,8,25.55875,12,TRUE,TRUE,TRUE,5,27.564,5,25.89,5,22.91,5,19.288,5,26.64,5,25.006,5,21.73,5,22.56,black,0.8842818,3.91E-14,5,22.48,5,2.088,3.435376,3.74802,3.122731,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.385,NA,FALSE,FALSE,2195.33,2887,1900.33,Maturation,FALSE
ENSMUSG00000025666,Tmem47,transmembrane protein 47 [Source:MGI Symbol;Acc:MGI:2177570],192216,protein_coding,ENSG00000147027,TMEM47,83604,8,8.6225,8,6.22125,8,7.41625,12,TRUE,TRUE,TRUE,5,9.858,5,8.918,5,8.234,5,7.384,5,10.446,5,10.264,5,7.148,5,8.774,black,0.8842111,3.95E-14,5,7.624,5,0.866,3.088759,3.540528,2.63699,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.267,NA,FALSE,FALSE,621.33,172.33,104.67,Early expression,FALSE
ENSMUSG00000059901,Adamts14,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 14 [Source:MGI Symbol;Acc:MGI:2179942]",237360,protein_coding,ENSG00000138316,ADAMTS14,140766,8,17.83125,8,15.77,8,15.8975,3,TRUE,FALSE,FALSE,5,25.94,5,19.868,5,15.908,5,14.064,5,24.312,5,16.422,5,13.204,5,12.586,brown,0.8837626,4.24E-14,5,21.766,5,2.358,3.359347,3.705909,3.012786,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.964,NA,FALSE,FALSE,54.33,237,36,Maturation,FALSE
ENSMUSG00000039057,Myo16,myosin XVI [Source:MGI Symbol;Acc:MGI:2685951],244281,protein_coding,ENSG00000041515,MYO16,23026,4,0.6425,1,0.4375,8,1.02875,3,FALSE,FALSE,FALSE,5,3.558,5,3.21,5,1.822,4,0.936,5,4.28,5,2.908,5,1.438,5,1.674,black,0.8834661,4.43E-14,5,1.366,0,0.052,4.27004,5.727641,2.812438,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,NA,FALSE,FALSE,19,3.33,1,Early expression,FALSE
ENSMUSG00000020181,Nav3,neuron navigator 3 [Source:MGI Symbol;Acc:MGI:2183703],260315,protein_coding,ENSG00000067798,NAV3,89795,8,16.06,8,14.47125,8,16.57875,5,TRUE,FALSE,TRUE,5,22.01,5,16.648,5,16.75,5,14.594,5,26.14,5,17.212,5,14.726,5,13.844,black,0.8832479,4.59E-14,5,16.642,5,1.316,3.689112,4.013831,3.364393,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.893,NA,FALSE,FALSE,464.33,776.67,75,Early expression,FALSE
ENSMUSG00000021614,Vcan,versican [Source:MGI Symbol;Acc:MGI:102889],13003,protein_coding,ENSG00000038427,VCAN,1462,8,15.37625,8,12.97875,8,17.19375,9,TRUE,FALSE,TRUE,5,57.958,5,18.862,5,12.494,5,11.586,5,70.112,5,24.142,5,12.388,5,11.96,brown,0.8818567,5.67E-14,5,23.1,5,5.928,2.159539,2.42788,1.891197,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.738,GO:0001649,FALSE,TRUE,24489,23121,1823,Early expression,FALSE
ENSMUSG00000036564,Ndrg4,N-myc downstream regulated gene 4 [Source:MGI Symbol;Acc:MGI:2384590],234593,protein_coding,ENSG00000103034,NDRG4,65009,8,19.83625,8,16.835,8,17.7475,11,TRUE,TRUE,TRUE,5,22.946,5,18.19,5,16.282,5,12.222,5,24.088,5,18.194,5,12.086,5,10.77,brown,0.8817061,5.80E-14,5,24.026,5,1.252,4.34547,4.904161,3.786779,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.215,NA,FALSE,FALSE,750.33,1201.33,1220,Maturation,FALSE
ENSMUSG00000029090,Gpr125,G protein-coupled receptor 125 [Source:MGI Symbol;Acc:MGI:1917943],70693,protein_coding,ENSG00000152990,ADGRA3,166647,8,16.28625,8,14.11,8,13.02375,12,TRUE,FALSE,TRUE,5,17.89,5,22.538,5,13.044,5,25.5,5,18.148,5,22.532,5,10.57,5,15.166,brown,0.8815829,5.91E-14,5,15.68,5,2.636,2.533746,2.877111,2.190381,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.301,NA,FALSE,FALSE,2294.33,4024.33,1657.33,Maturation,FALSE
ENSMUSG00000023885,Thbs2,thrombospondin 2 [Source:MGI Symbol;Acc:MGI:98738],21826,protein_coding,ENSG00000186340,THBS2,7058,8,37.965,8,22.98,8,49.05375,10,TRUE,FALSE,TRUE,5,118.892,5,121.978,5,78.062,5,34.76,5,124.424,5,119.658,5,49.316,5,69.666,black,0.8805718,6.88E-14,5,46.642,5,3.278,3.755364,4.310243,3.200485,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.87,NA,TRUE,TRUE,82254.33,189697.3,69593,Maturation,FALSE
ENSMUSG00000034394,Lif,leukemia inhibitory factor [Source:MGI Symbol;Acc:MGI:96787],16878,protein_coding,ENSG00000128342,LIF,3976,8,1.8575,8,1.3825,8,1.59125,2,TRUE,FALSE,TRUE,5,2.408,5,2.584,5,2.46,5,2.65,5,2.116,5,1.126,5,1.776,5,1.16,magenta,0.8804879,6.97E-14,5,1.454,0,0.132,3.132089,3.775692,2.488486,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.917,NA,TRUE,TRUE,618,532,269.67,Early expression,FALSE
ENSMUSG00000023800,Tiam2,T cell lymphoma invasion and metastasis 2 [Source:MGI Symbol;Acc:MGI:1344338],NA,protein_coding,ENSG00000146426,TIAM2,26230,8,20.22625,8,16.43375,8,18.66125,9,TRUE,FALSE,TRUE,5,19.26,5,19.478,5,18.674,5,17.252,5,20.4,5,18.118,5,15.294,5,15.754,black,0.8799,7.61E-14,5,21.138,5,2.896,2.873694,3.106261,2.641126,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.917,NA,FALSE,FALSE,5180.67,3316,1387.33,Early expression,FALSE
ENSMUSG00000029070,Mxra8,matrix-remodelling associated 8 [Source:MGI Symbol;Acc:MGI:1922011],74761,protein_coding,ENSG00000162576,MXRA8,54587,8,137.6887,8,105.4638,8,131.885,12,TRUE,TRUE,TRUE,5,139.73,5,141.136,5,117.526,5,88.334,5,124.086,5,139.716,5,104.686,5,112.238,black,0.879701,7.84E-14,5,117.316,5,15.114,3.143168,3.499133,2.787204,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.221,NA,FALSE,FALSE,4085.67,16400.67,4045.67,Maturation,FALSE
ENSMUSG00000036832,Lpar3,lysophosphatidic acid receptor 3 [Source:MGI Symbol;Acc:MGI:1929469],65086,protein_coding,ENSG00000171517,LPAR3,23566,8,5.68125,8,4.70625,8,3.905,2,TRUE,FALSE,TRUE,5,7.07,5,5.148,5,4.422,5,3.826,5,7.604,5,3.954,5,3.368,5,2.124,brown,0.8793918,8.21E-14,5,3.916,0,0.16,4.440336,5.398734,3.481937,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.602,NA,FALSE,FALSE,18.67,9,309.33,Maturation,FALSE
ENSMUSG00000026043,Col3a1,"collagen, type III, alpha 1 [Source:MGI Symbol;Acc:MGI:88453]",12825,protein_coding,ENSG00000168542,COL3A1,1281,8,535.7962,8,260.715,8,655.7,12,TRUE,TRUE,TRUE,5,1926.302,5,1954.702,5,1283.784,5,495.798,5,1977.402,5,1973.478,5,796.836,5,968.482,black,0.8792028,8.44E-14,5,626.102,5,29.608,4.404923,4.742861,4.066986,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.342,GO:0001501,FALSE,TRUE,251685.3,277332,146015,Early expression,FALSE
ENSMUSG00000022246,Rai14,retinoic acid induced 14 [Source:MGI Symbol;Acc:MGI:1922896],NA,protein_coding,ENSG00000039560,RAI14,26064,8,54.3475,8,43.55875,8,48.1125,12,TRUE,TRUE,TRUE,5,61.02,5,44.708,5,40.1,5,36.618,5,49.626,5,43.166,5,35.06,5,36.832,brown,0.8790758,8.60E-14,5,42.004,5,7.89,2.413201,2.629746,2.196655,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.7,NA,FALSE,FALSE,2433.67,4280,1548.67,Maturation,FALSE
ENSMUSG00000054555,Adam12,a disintegrin and metallopeptidase domain 12 (meltrin alpha) [Source:MGI Symbol;Acc:MGI:105378],11489,protein_coding,ENSG00000148848,ADAM12,8038,8,34.6225,8,26.11125,8,30.58375,9,TRUE,FALSE,TRUE,5,55.554,5,42.004,5,37.076,5,27.012,5,57.416,5,35.906,5,26.856,5,25.846,brown,0.8789142,8.81E-14,5,32.91,5,4.438,3.059594,3.400064,2.719124,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.935,NA,FALSE,FALSE,332.33,2046,1443.33,Maturation,FALSE
ENSMUSG00000058297,Spock2,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2 [Source:MGI Symbol;Acc:MGI:1891351]",94214,protein_coding,ENSG00000107742,SPOCK2,9806,8,6.37625,8,3.38625,8,4.8875,10,TRUE,FALSE,FALSE,5,7.098,5,8.202,5,4.798,5,3.876,5,4.906,5,8.31,5,5.206,5,8.174,pink,0.8788207,8.94E-14,5,5.566,3,0.598,3.418717,3.873398,2.964036,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.154,GO:0019800,FALSE,TRUE,128,588,656.33,Maturation,FALSE
ENSMUSG00000072623,Zfp9,zinc finger protein 9 [Source:MGI Symbol;Acc:MGI:99210],22750,protein_coding,ENSG00000175395,ZNF25,219749,8,10.415,8,9.355,8,9.8325,11,TRUE,FALSE,TRUE,5,14.02,5,11.01,5,7.648,5,7.016,5,13.868,5,10.052,5,7.42,5,7.136,brown,0.8787586,9.02E-14,5,8.434,5,0.762,3.363953,3.898466,2.829441,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.583,NA,FALSE,FALSE,1807.67,1881,1785.67,Maturation,FALSE
ENSMUSG00000056870,Gulp1,"GULP, engulfment adaptor PTB domain containing 1 [Source:MGI Symbol;Acc:MGI:1920407]",NA,protein_coding,ENSG00000144366,GULP1,51454,8,5.45625,8,3.73375,8,5.225,11,TRUE,FALSE,TRUE,5,7.24,5,6.494,5,5.452,5,4.252,5,7.492,5,7.234,5,4.63,5,5.806,black,0.8783304,9.61E-14,5,4.71,4,0.87,2.83193,3.460749,2.203111,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.41,NA,FALSE,FALSE,5295.33,5750.33,1773.33,Early expression,FALSE
ENSMUSG00000031673,Cdh11,cadherin 11 [Source:MGI Symbol;Acc:MGI:99217],12552,protein_coding,ENSG00000140937,CDH11,1009,8,131.4013,8,97.0375,8,111.7075,9,TRUE,TRUE,TRUE,5,137.078,5,117.612,5,103.51,5,93.468,5,129.128,5,114.56,5,84.374,5,83.494,brown,0.8777276,1.05E-13,5,96.484,5,15.968,2.593142,2.839838,2.346447,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.717,NA,FALSE,FALSE,32472.41,62140.39,21080.44,Maturation,FALSE
ENSMUSG00000033542,Arhgef5,Rho guanine nucleotide exchange factor (GEF) 5 [Source:MGI Symbol;Acc:MGI:1858952],54324,protein_coding,ENSG00000050327,ARHGEF5,7984,8,11.63875,8,9.23625,8,10.18,12,TRUE,FALSE,TRUE,5,10.37,5,11.686,5,11.946,5,10.364,5,11.596,5,10.676,5,9.522,5,9.718,black,0.8776322,1.06E-13,5,9.856,5,2.314,2.127716,2.352839,1.902594,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.386,NA,FALSE,FALSE,1918,2557.33,815.67,Early expression,FALSE
ENSMUSG00000058145,Adamts17,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 17 [Source:MGI Symbol;Acc:MGI:3588195]",233332,protein_coding,ENSG00000140470,ADAMTS17,170691,8,7.6025,8,4.7675,8,5.48,4,TRUE,FALSE,FALSE,5,11.048,5,7.802,5,8.484,5,7.95,5,10.4,5,6.42,5,5.294,5,5.77,brown,0.8775707,1.07E-13,5,8.486,3,0.814,4.159855,4.679669,3.64004,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.958,NA,FALSE,FALSE,29.33,151.67,372.33,Maturation,FALSE
ENSMUSG00000049580,Tsku,tsukushi [Source:MGI Symbol;Acc:MGI:2443855],NA,protein_coding,ENSG00000182704,TSKU,25987,8,9.955,8,9.9525,8,9.32875,10,TRUE,FALSE,TRUE,5,20.128,5,14.098,5,15.152,5,15.304,5,19.73,5,10.996,5,10.374,5,9.764,brown,0.8776008,1.07E-13,5,10.398,5,2.096,2.304118,2.864906,1.743331,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.38,NA,FALSE,FALSE,197.33,508.67,269.33,Maturation,FALSE
